"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
192,2019-07-11 13:50:45,"MBM","MBM","129373","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, AR",NA,NA,NA,NA,"Hatschbach, G","52745",NA,1989,"02","23",NA,NA,"Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Venda Nova do Imigrante, arredores",-41.1347007751465,-20.3397006988525,15909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM129373","auto"
193,2019-07-11 13:50:45,"MBM","MBM","394316","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Canestraro, BK",2014,NA,NA,NA,"Lozano, ED","2562",NA,2014,"02","01",NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Parque Estadual do Palmito",-48.534917,-25.584861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbácea, 60 cm.; Floresta Ombrófila Densa de Terras Baixas. Interior da mata.","MBM394316",NA
194,2019-07-11 13:50:45,"MBM","MBM","215156","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Prado, J",NA,NA,NA,NA,"Harley, RM","50624",NA,1992,"01","02",NA,NA,"Southern America","Brazil","Bahia","Abaíra","Mata do Barbado",-41.6636009216309,-13.2496995925903,26531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM215156","auto"
195,2019-07-11 13:50:45,"MBM","MBM","271944","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Dittrich, VA de O",NA,NA,NA,NA,"Dittrich, VA de O","1138",NA,2002,"04",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Marmelópolis","Marmelópolis",-45.1652984619141,-22.4491996765137,8983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM271944","auto"
196,2017-11-30 17:25:45,"UFPR","UPCB","56901","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",2011,"01","01",NA,"Matos, F.B.","1127a",NA,2006,"04","30",NA,NA,NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha dos Pinheiros.",-48.683333,-25.3,NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,NA,"Rupícola em riacho no interior da mata. Rizoma reptante. Floresta Ombrófila Densa.","UPCB0001889",NA
197,2017-11-30 17:25:45,"UFPR","UPCB","23758","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Salino, A.",1992,"10",NA,NA,"Salino, A.","1529",NA,1992,"10","11",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre, comum no interior da floresta da planície litorânea..","UPCB0001874","auto"
198,2017-11-30 17:25:45,"UFPR","UPCB","77739","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ferreira, G.M.P.",2012,"07",NA,NA,"Pereira, F.G. | Garcia, R.J.F. | Benedetti, J.A.","577",NA,2012,"06","26",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia. Campo úmido.",-46.6300010681152,-23.5400009155273,53584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva rizomatosa, 1,1m alt. Soros castanhos..","UPCB0001876","auto"
199,2017-11-30 17:25:45,"UFPR","UPCB","57489","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Matos, F.B.",2007,"08",NA,NA,"Labiak, P.H.","4240",NA,2007,"07","18",NA,NA,NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,NA,1700,1700,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre, no interior da mata nebular. Afloramentos rochosos, com matas úmidas nos vales. (Altitudes entre 1100-1700m).","UPCB0001881",NA
200,2017-11-30 17:25:45,"UFPR","UPCB","57585","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P.H.",NA,NA,NA,NA,"Labiak, P.H.","3127",NA,2004,"02","15",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica.",-48.318889,-25.512222,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre no interior da floresta. Restinga arbórea, região intercordão, com lençol freático aflorando à superfície..","UPCB0001880",NA
201,2017-11-30 17:25:45,"UFPR","UPCB","68443","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Matos, F.B.",2008,"06",NA,NA,"Matos, F.B.","297",NA,2005,"02","03",NA,NA,NA,"Brasil","Bahia","Camacan","Fazenda Serra Bonita, 9,7 km W de Camacan na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.",-39.565278,-15.391667,NA,NA,835,835,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita em árvore caída no interior da mata. Floresta Ombrófila Densa Montana..","UPCB0001887",NA
202,2017-11-30 17:25:45,"UFPR","UPCB","70761","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Mynssen, C.","1127",NA,2008,"05","02",NA,NA,NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre, ciófila..","UPCB0001892",NA
203,2017-11-30 17:25:45,"UFPR","UPCB","66753","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",2011,"01","01",NA,"Christenhusz, M.J.M.","4726",NA,2008,"02","09",NA,NA,NA,"Brasil","Paraná","Antonina","Near Rio Guaraguaçú. Forest on white sand. (Expedição científica CNPq Proc. EXC n#?#º 030/07-CR)",-48.483333,-25.65,NA,NA,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0001891",NA
204,2017-11-30 17:25:45,"UFPR","UPCB","78800","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Mazziero, F. F. F.",2011,"12","15",NA,"Mazziero, F.F.F.","838",NA,2011,"12","02",NA,NA,NA,"Brasil","São Paulo","Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Ouro Grosso. Floresta ombrófila densa.",-48.693,-24.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola. Crescendo em local parcialmente ensolarado e úmido..","UPCB0001875",NA
205,2017-11-30 17:25:45,"UFPR","UPCB","51078","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P.H.",2005,"01","01",NA,"Lenhard, N.R.","27",NA,2004,"03","26",NA,NA,NA,"Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema",-54.3025016784668,-22.4818992614746,85335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre, sombra a 20m da margem..","UPCB0001879","auto"
206,2017-11-30 17:25:45,"UFPR","UPCB","54807","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Agustini, M.",2004,"02",NA,NA,"Agustini, M.","24",NA,2004,"01","24",NA,NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra.",-49.0633010864258,-25.4416999816895,12577,NA,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat rupícola, substrato com grande quantidade de húmus, à beira de um riacho, isolada. Floresta Ombrófila Densa Montata..","UPCB0001877","auto"
207,2017-11-30 17:25:45,"UFPR","UPCB","52560","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P.H.",2005,"06",NA,NA,"Dunaiski Jr., A.","1544",NA,2000,"05","24",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Estrada do Taquari",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interior da floresta..","UPCB0001878","auto"
208,2017-11-30 17:25:45,"UFPR","UPCB","16898","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, A.R.",1988,"01","01",NA,"Kummrow, R.","2800",NA,1986,"09","09",NA,NA,NA,"Brasil","Paraná","Campo Largo","Ferraria",-49.5283012390137,-25.4585990905762,53742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola. Interior capão..","UPCB0001883","auto"
209,2017-11-30 17:25:45,"UFPR","UPCB","22834","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Prado, J.",NA,NA,NA,NA,"Negrelle, R.R.B.","A893",NA,1993,"08","21",NA,NA,NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha",-48.6161003112793,-26.1168994903564,18121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita..","UPCB0001873","auto"
210,2017-11-30 17:25:45,"UFPR","UPCB","25795","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P.H.",1994,"06",NA,NA,"Labiak, P.H.","109",NA,1994,"04","21",NA,NA,NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha",-48.6161003112793,-26.1168994903564,18121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Estrato inferior da floresta..","UPCB0001872","auto"
211,2017-11-30 17:25:45,"UFPR","UPCB","6768","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sehnem, A.",1968,"01",NA,NA,"Hatschbach, G.","16796",NA,1967,"07","25",NA,NA,NA,"Brasil","Paraná","Paranaguá","Col. Pereira",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ereta, terrícola. Mata pluvial do taboleiro arenoso litorâneo..","UPCB0001896","auto"
212,2017-11-30 17:25:45,"UFPR","UPCB","8697","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sehnem, A.",1971,"01","01",NA,"Hatschbach, G.","25660",NA,1970,"11","27",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel",-48.5092010498047,-25.5200004577637,24916,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola. Restinga..","UPCB0001895","auto"
213,2017-11-30 17:25:45,"UFPR","UPCB","57223","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",2011,"01","01",NA,"Matos, F.B.","1288",NA,2006,"12","12",NA,NA,NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.",-48.533333,-24.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita no interior de mata alterada, próximo à estrada. Região de contato entre Floresta Ombrófila Densa e Floresta Ombrófila Mista..","UPCB0001890",NA
214,2017-11-30 17:25:45,"UFPR","UPCB","69219","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P.H.",2006,"08",NA,NA,"Amorim, A.M.","5435",NA,2005,"10","29",NA,NA,NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km W de Camacan na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN. Trilha ao lado do espaço destinado a casa oficial do proprietário da RPPN.",-39.565278,-15.391667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita sob figueira ca. 8 m alt. Ombrófila. Ramos e pecíolos com escamas castanhas. Floresta Ombrófila Densa Montana..","UPCB0001884",NA
215,2017-11-30 17:25:45,"UFPR","UPCB","75510","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Pereira, J.B.S.",2013,"03","02",NA,"Pereira, J.B.S.","563",NA,2011,"01","07",NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Pedra do Sino.",-42.988611,-22.456944,NA,NA,1100,1200,NA,NA,NA,NA,NA,NA,NA,NA,"Terricola em ambiente sombreado..",NA,NA
216,2017-11-30 17:25:45,"UFPR","UPCB","79189","S","Plantae","Polypodiophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Mazziero, F.F.F.",2011,"11","26",NA,"Mazziero, F.F.F. | Rosa, T.S. | Lima, C.S.","766",NA,2011,"11","19",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel. Floresta Ombrófila Densa.",-49.3,-25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola, crescendo em local sombreado e solo úmido na margem da trilha..","UPCB0001882",NA
217,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476045","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476045",NA
218,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P00220324","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","2340",NA,1868,"4","2",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00220324",NA,"P00220324",NA
219,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P00220325","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","2340",NA,1868,"4","2",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00220325",NA,"P00220325",NA
220,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P00220326","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","2340",NA,1868,"4","2",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00220326",NA,"P00220326",NA
221,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01434028","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou","4656",NA,1870,"6","24",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P01434028",NA,"P01434028",NA
222,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476035","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","7339",NA,1874,"7","8",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476035",NA
223,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476036","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","7339",NA,1874,"7","8",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476036",NA
224,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476040","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476040",NA
225,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476043","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","2810",NA,1868,"9","8",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476043",NA
226,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476044","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476044",NA
227,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476046","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou, A.","5313",NA,1871,"6","7",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P01476046",NA,"P01476046",NA
228,2019-10-01 08:00:04,"MNHN","RECOLNAT_GLAZIOU","P01476047","S","Plantae",NA,NA,NA,"Pteridophyta","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Glaziou","4656",NA,1870,"6","24",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01476047",NA
229,2019-07-29 19:22:47,"UNESP-RC","HRCB","64930","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Salino, A.",NA,NA,NA,NA,"Grupo Verde",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itamonte","Parque Nacional do Itatiaia. Estrada para a Parte Alta do PARNA do Itatiaia.",-44.725028,-22.364639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2018-12-05 10:27:52,"UFG","UFG","20462","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Gomes-Klein, V.L.; Soares, G.","3407",NA,1997,"12","13",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca, Próximo ao estacionamento, na margem direita da estrada que segue, logo após a casa de manutenção.",-43.793098449707,-21.8425006866455,30417,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Planta com cerca de 80cm de altura, umbrófila, com esporos marrons.",NA,"auto"
231,2019-06-10 13:10:11,"FZB-BH","BHZB","5836","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra",NA,"Pôrto de Paula, L.M.",2009,"04","30",NA,"Rezende, S.G.","1224",NA,2005,"09","22",NA,NA,NA,"Brasil","MG","Ouro Preto","Área da CVRD, região de Gambá",-43.863611,-20.443611,NA,NA,1100,1100,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Coord. UTM Lat. 7.739.016 e Long. 618.535. Anteriormente não identificada.",NA,NA
232,2019-06-10 13:10:11,"FZB-BH","BHZB","3997","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra",NA,NA,NA,NA,NA,NA,"Ordones, J.","922",NA,2002,"08","07",NA,NA,NA,"Brasil","MG","Catas Altas","Caraça/ Pico do Inficcionado",-43.4075012207031,-20.0746994018555,11966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
233,2019-06-10 13:10:11,"FZB-BH","BHZB","8796","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra",NA,NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","421",NA,2012,"05","14",NA,NA,NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais",-43.708056,-19.046389,NA,NA,1285,1285,NA,NA,NA,NA,NA,NA,NA,NA,"Ponto 98- A-B 635943 7893554 1285m",NA,NA
234,2019-05-16 11:48:23,"UFPE","UFP","7184","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Barros, I.C.L.",1986,NA,NA,NA,"Fernandes, A.","2859",NA,1976,"08","14",NA,NA,NA,"Brasil","Ceará","Pico Alto","Serra de Baturité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"UFP007184",NA
235,2019-05-16 11:48:23,"UFPE","UFP","18552","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Barros, I.C.L.",1996,NA,NA,NA,"Melo, E.","1281",NA,1994,"11","23",NA,NA,NA,"Brasil","Bahia","Chapadinha","Chapadinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"UFP018552",NA
236,2019-05-16 11:48:23,"UFPE","UFP","27070","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Dittrich, VA de O",1995,NA,NA,NA,"Silva, J.M.","2997",NA,1999,"07","14",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Morro Camapuã",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Epífita no interior da floreste atlântica; ao longo da trilha para o alto do morro. DESC:Epífita no interior da floreste atlântica; ao longo da trilha para o alto do morro.;","UFP027070","auto"
237,2019-05-16 11:48:23,"UFPE","UFP","8875","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Barros, I.C.L.; Paula, E.L. de",NA,NA,NA,NA,"Paula E.L. de","s.n.",NA,1992,"11","22",NA,NA,NA,"Brasil","Ceará","Guaramiranga","Serra de Baturité-Pico Alto.",-38.9331016540527,-4.26332998275757,13198,NA,1050,1050,NA,NA,NA,NA,0,NA,NA,NA,NA,"UFP008875","auto"
238,2018-10-26 14:41:24,"Cenargen","CEN","58613","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","B. M. T. Walter",NA,NA,NA,NA,"Bruno Machado Teles Walter","4462",NA,2000,"08","03",NA,NA,NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Trecho de Mata abaixo da churrasqueira, margem direita do Riacho Fundo. Coleta na Mata de Galeria inundável (trecho entre os Córregos Riacho Fundo e Sem Nome).",-48.016666,-15.866666,NA,NA,1070,1070,NA,NA,NA,"Exsicatas",3,NA,NA,NA,"Soros marrom-dourados. Planta apoia-se na base de arvoretas, em local sombreado e mal drenado.","CEN00058613",NA
239,2018-10-26 14:41:24,"Cenargen","CEN","46492","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","P. Labiak",2001,NA,NA,NA,"J. M. Silva","3392",NA,2001,"08","18",NA,NA,NA,"Brasil","PR","CAMPINA GRANDE DO SUL","Sítio do Belizário.",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,"Exsicatas",1,NA,NA,NA,"Espiga creme. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046492","auto"
240,2018-11-29 17:30:08,"UNIVILLE","JOI","8462","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A.R. Smith",2008,"01","01",NA,"J.M. Silva","6110",NA,2007,"10","16",NA,NA,NA,"Brasil","Paraná","Morretes","Anhaia.",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI008462","auto"
241,2018-11-29 17:30:08,"UNIVILLE","JOI","11486","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A.L. de Gasper",2011,"01","11",NA,"A. Korte","5457",NA,2010,"12","07",NA,NA,NA,"Brasil","Santa Catarina","Araranguá",NA,-49.320833,-28.890278,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI011486",NA
242,2018-11-29 17:30:08,"UNIVILLE","JOI","10250","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A.R. Smith",2008,"01","01",NA,"J.M. Silva",NA,NA,2007,"10","16",NA,NA,NA,"Brasil","Paraná","Morretes","Anhaia.",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOI010250","auto"
243,2018-12-03 13:05:26,"CEPLAC","CEPEC","122329","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra",NA,"F. B. Matos",NA,NA,NA,NA,"J. L. da Paixão","1378",NA,2007,"10","19",NA,NA,NA,"Brasil","Bahia","AMARGOSA","Área do centro sapucaia, próximo a \"Jacutinga\" e \"Toca -da-onça\".",-39.828889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2008",NA,NA,NA
